Invoice,Product,Quantity,Price
02095801,Soda,1,1.1
07085060,Peaches,1.78,1.67
07085060,Crackers,5,3.5
07085060,Cookies,4,4.4
07085060,Chiken,0.93,1.67
07085060,Rice,1.5,1.13
00000878,Peas,1.47,0.44
00000878,Peaches,1.1,1.03
00000878,Tomatos,0.9,0.14
00000878,Grapes,1.93,0.89
00000878,Potatos,2.19,0.26
00000878,Lettuce,3.32,4.15
10083939,Potatos,1.6,0.19
10083939,Fish,0.54,0.76
10083939,Peas,0.98,0.29
00075574,Flour,2,1.0
00075574,Milk,6,4.8
00075574,Soap,5,1.25
00075574,Corn,1.46,0.29
06011203,Eggs,30,24.0
06011203,Flour,2,1.0
06011203,Peas,1.62,0.49
06011203,Salt,0.5,0.05
06011203,Beer,18,27.0
06011203,Rice,4.0,3.0
06011203,Detergent,1.0,1.5
06011203,Oranges,2.74,0.77
10098449,Soda,8,8.8
10098449,Chiken,1.7,3.06
10098449,Carrots,3.93,0.79
10098449,Sugar,0.5,0.2
04031618,Apples,1.03,0.31
04031618,Cheese,1.5,2.85
04031618,Water,1,0.22
04031618,Beef,2.49,5.48
04031618,Fish,1.93,2.7
04031618,Detergent,0.5,0.75
04031618,Beer,24,36.0
04031618,Rice,2.5,1.88
04031618,Shampoo,2,6.22
04031618,Mushrooms,0.95,2.18
10046803,Apples,2.64,0.79
06091691,Sugar,1.0,0.4
06091691,Bleach,3,2.4
06091691,Broccoli,0.86,0.27
06091691,Eggs,12,9.6
01087898,Cooking Oil,0.5,0.6
01087898,Corn,1.45,0.29
01087898,Broccoli,0.74,0.23
01087898,Raisins,1,0.45
01087898,Mushrooms,0.52,1.2
01087898,Beer,12,18.0
01087898,Lettuce,1.65,2.06
01087898,Rice,4.5,3.38
01087898,Crackers,2,1.4
10012825,Milk,1,0.8
10012825,Potatos,2.94,0.35
10012825,Corn,1.8,0.36
10012825,Raisins,0.25,0.11
10012825,Cookies,3,3.3
00097196,Broccoli,1.07,0.33
00097196,Sugar,1.5,0.6
00097196,Cooking Oil,1.0,1.2
00097196,Carrots,3.21,0.64
00097196,Salt,0.75,0.08
05038164,Fish,1.69,2.37
05038164,Potatos,4.13,0.5
05038164,Bleach,2,1.6
05038164,Peaches,1.54,1.45
05038164,Pasta,2.0,1.0
03035624,Broccoli,1.81,0.56
03035624,Potatos,2.89,0.35
03035624,Peas,2.81,0.84
03035624,Lemons,0.38,0.04
03035624,Salt,0.25,0.03
03035624,Tuna,1,1.0
03035624,Fish,0.7,0.98
03035624,Soda,7,7.7
08065225,Sugar,0.5,0.2
08065225,Soap,1,0.25
08065225,Raisins,0.25,0.11
08065225,Pasta,1.5,0.75
08065225,Cereal,3,8.4
08065225,Broccoli,0.97,0.3
08065225,Rice,5.0,3.75
09087468,Milk,1,0.8
09087468,Pears,3.82,1.26
09087468,Peas,1.77,0.53
09087468,Ham,0.5,0.8
09087468,Eggs,6,4.8
09087468,Mushrooms,0.52,1.2
09087468,Plums,1.18,1.18
09087468,Tomatos,2.16,0.32
05070622,Cereal,2,5.6
05070622,Peaches,1.4,1.32
05070622,Bleach,3,2.4
05070622,Toothpaste,3,2.4
05070622,Carrots,1.32,0.26
05070622,Pasta,0.5,0.25
07042715,Wine,3,10.2
07042715,Broccoli,1.45,0.45
07042715,Cheese,1.0,1.9
07042715,Pork,2.16,4.1
10041604,Cheese,2.0,3.8
10041604,Raisins,0.5,0.23
10041604,Lettuce,4.83,6.04
10041604,Peaches,2.01,1.89
10041604,Cereal,3,8.4
10041604,Soda,4,4.4
10041604,Milk,5,4.0
10041604,Bleach,3,2.4
10041604,Lemons,0.72,0.07
10041604,Tomatos,0.23,0.03
07001016,Crackers,1,0.7
10074437,Beef,1.92,4.22
10074437,Sausages,1.5,3.6
10074437,Cereal,1,2.8
10074437,Flour,1,0.5
10074437,Pork,2.91,5.53
10074437,Bleach,3,2.4
10074437,Cooking Oil,2.5,3.0
10074437,Raisins,0.5,0.23
10074437,Lettuce,1.49,1.86
05003880,Beef,0.6,1.32
05003880,Milk,6,4.8
05003880,Eggs,12,9.6
10058063,Cookies,2,2.2
10058063,Soda,2,2.2
10058063,Oranges,3.07,0.86
10058063,Cheese,2.0,3.8
10058063,Plums,1.48,1.48
10056943,Cheese,1.0,1.9
10056943,Wine,1,3.4
10056943,Grapes,1.14,0.52
10056943,Milk,1,0.8
10056943,Peas,2.85,0.86
00090813,Pears,1.58,0.52
00090813,Apples,1.92,0.58
00090813,Toilet Paper,6,1.5
00090813,Fish,1.97,2.76
00090813,Raisins,0.5,0.23
00090813,Cheese,1.0,1.9
00090813,Soda,3,3.3
02059405,Oranges,1.01,0.28
02059405,Cereal,2,5.6
02059405,Pears,1.94,0.64
02059405,Soda,7,7.7
02059405,Crackers,4,2.8
02059405,Diapers,32,76.8
02059405,Pasta,1.0,0.5
02059405,Salt,1.0,0.1
10089633,Cheese,1.0,1.9
10089633,Lettuce,3.66,4.58
10089633,Tuna,4,4.0
10089633,Fish,0.93,1.3
10089633,Soda,3,3.3
10089633,Milk,6,4.8
10089633,Beef,2.85,6.27
10089633,Tomatos,0.89,0.13
10089633,Eggs,24,19.2
02098018,Beef,2.98,6.56
02098018,Corn,0.79,0.16
02098018,Rice,2.0,1.5
02098018,Wine,3,10.2
02098018,Salt,1.0,0.1
02026381,Beef,0.69,1.52
02026381,Sausages,1.0,2.4
02026381,Oranges,1.59,0.45
02026381,Eggs,6,4.8
02026381,Shampoo,1,3.11
09067900,Cereal,2,5.6
09067900,Tuna,2,2.0
09067900,Chiken,1.77,3.19
09067900,Oranges,1.32,0.37
09067900,Water,5,1.1
09067900,Tomatos,0.24,0.04
09067900,Pork,3.8,7.22
09067900,Peas,2.37,0.71
00016292,Toilet Paper,18,4.5
00016292,Ham,2.0,3.2
01070763,Soap,5,1.25
01070763,Grapes,2.26,1.04
01070763,Milk,5,4.0
00083235,Beef,2.68,5.9
00083235,Pasta,1.5,0.75
00083235,Milk,1,0.8
00083235,Mushrooms,0.95,2.18
00083235,Bleach,2,1.6
00083235,Oranges,2.13,0.6
07001477,Cookies,5,5.5
07001477,Beef,1.78,3.92
07001477,Detergent,2.0,3.0
07001477,Lemons,0.46,0.05
07001477,Peas,2.78,0.83
07001477,Eggs,24,19.2
07001477,Apples,3.69,1.11
07001477,Pears,1.17,0.39
05019248,Tuna,6,6.0
05019248,Cookies,6,6.6
05019248,Soda,7,7.7
05019248,Pears,2.73,0.9
05019248,Shampoo,2,6.22
00080476,Pasta,0.5,0.25
00080476,Diapers,32,76.8
03002626,Milk,2,1.6
03002626,Salt,0.5,0.05
03002626,Cereal,1,2.8
04034414,Shampoo,2,6.22
04034414,Cooking Oil,1.5,1.8
10019480,Broccoli,1.98,0.61
10019480,Salt,1.0,0.1
10019480,Tuna,1,1.0
10019480,Corn,3.43,0.69
10019480,Beef,2.84,6.25
10019480,Wine,1,3.4
10019480,Pasta,1.0,0.5
10019480,Cookies,4,4.4
05091120,Grapes,2.2,1.01
10007684,Toothpaste,4,3.2
10007684,Peas,1.75,0.53
10007684,Bleach,1,0.8
10007684,Pork,2.63,5.0
10007684,Soap,3,0.75
10027045,Diapers,32,76.8
10027045,Soap,4,1.0
10027045,Beef,2.46,5.41
10027045,Raisins,1,0.45
10027045,Tomatos,0.58,0.09
10027045,Apples,0.76,0.23
10027045,Wine,1,3.4
10027045,Rice,3.5,2.63
06014941,Grapes,1.33,0.61
06014941,Plums,1.38,1.38
06014941,Fish,1.24,1.74
06014941,Toilet Paper,12,3.0
06014941,Potatos,2.69,0.32
06014941,Flour,3,1.5
06014941,Pork,0.92,1.75
06014941,Carrots,2.54,0.51
06014941,Raisins,0.25,0.11
06014941,Cooking Oil,1.0,1.2
00091218,Lettuce,1.31,1.64
00091218,Broccoli,0.4,0.12
00091218,Milk,5,4.0
08026643,Rice,3.5,2.63
08026643,Ham,1.5,2.4
08026643,Corn,1.82,0.36
08026643,Lemons,0.87,0.09
08045739,Flour,2,1.0
08045739,Plums,1.19,1.19
08045739,Peas,2.63,0.79
08045739,Pears,3.24,1.07
08045739,Cookies,1,1.1
08045739,Soda,1,1.1
08045739,Tomatos,1.01,0.15
08045739,Beer,24,36.0
01094495,Flour,3,1.5
01094495,Oranges,2.27,0.64
06032342,Soap,4,1.0
06032342,Milk,6,4.8
06032342,Rice,3.5,2.63
06032342,Carrots,0.98,0.2
03083673,Sausages,1.0,2.4
06094189,Cheese,1.0,1.9
06094189,Beer,18,27.0
06094189,Beef,0.81,1.78
06094189,Tomatos,2.59,0.39
06094189,Pears,3.57,1.18
03009841,Ham,0.5,0.8
03009841,Grapes,2.86,1.32
03009841,Soap,4,1.0
08084684,Pork,2.69,5.11
08084684,Beer,12,18.0
08084684,Sausages,1.5,3.6
08084684,Diapers,40,96.0
08084684,Apples,3.13,0.94
08084684,Lemons,0.93,0.09
08084684,Crackers,2,1.4
08080634,Pasta,2.0,1.0
08080634,Mushrooms,0.46,1.06
08080634,Broccoli,1.73,0.54
08080634,Pears,2.1,0.69
08080634,Soap,5,1.25
08080634,Flour,2,1.0
08080634,Shampoo,2,6.22
08080634,Plums,0.43,0.43
08080634,Potatos,3.53,0.42
01098295,Lemons,0.32,0.03
01098295,Pork,1.26,2.39
01098295,Salt,0.5,0.05
01098295,Grapes,2.3,1.06
01098295,Potatos,1.2,0.14
01098295,Mushrooms,0.56,1.29
01098295,Milk,6,4.8
01098295,Apples,0.37,0.11
01098295,Sugar,0.5,0.2
01034491,Potatos,3.67,0.44
01034491,Apples,1.88,0.56
01034491,Pasta,1.0,0.5
01034491,Fish,1.37,1.92
01034491,Carrots,3.21,0.64
01034491,Cereal,2,5.6
01034491,Soda,2,2.2
01034491,Crackers,1,0.7
01034491,Lemons,0.4,0.04
01034491,Cheese,1.5,2.85
00004030,Peaches,1.71,1.61
00004030,Salt,0.75,0.08
00004030,Carrots,1.37,0.27
00004030,Wine,3,10.2
00004030,Milk,3,2.4
09004717,Beef,0.59,1.3
09004717,Beer,12,18.0
09004717,Cookies,5,5.5
09004717,Tomatos,0.44,0.07
09004717,Cereal,2,5.6
09083921,Wine,3,10.2
09083921,Detergent,1.0,1.5
09083921,Milk,3,2.4
09083921,Tomatos,2.13,0.32
09083921,Cheese,1.5,2.85
09083921,Mushrooms,0.37,0.85
09083921,Shampoo,1,3.11
09083921,Lemons,0.83,0.08
09083921,Toilet Paper,12,3.0
09083921,Plums,1.44,1.44
04051335,Chiken,3.73,6.71
04051335,Broccoli,1.07,0.33
04051335,Lettuce,4.85,6.06
04051335,Tuna,1,1.0
04051335,Beer,18,27.0
04051335,Cereal,1,2.8
04051335,Crackers,1,0.7
04051335,Pork,3.14,5.97
08007653,Fish,0.64,0.9
08007653,Ham,1.5,2.4
04037181,Sausages,2.0,4.8
04037181,Mushrooms,0.45,1.04
04037181,Soda,3,3.3
04037181,Plums,0.69,0.69
03056643,Diapers,8,19.2
03056643,Flour,2,1.0
03056643,Toothpaste,2,1.6
03056643,Pears,1.92,0.63
03056643,Cheese,1.5,2.85
03056643,Carrots,3.56,0.71
03056643,Oranges,2.75,0.77
03056643,Salt,1.0,0.1
03056643,Cereal,1,2.8
03056643,Tuna,1,1.0
02045831,Detergent,2.0,3.0
02045831,Cookies,4,4.4
02045831,Pasta,2.0,1.0
02045831,Tuna,1,1.0
02045831,Beef,1.96,4.31
02045831,Corn,2.9,0.58
02045831,Lettuce,3.42,4.28
02045831,Water,6,1.32
02045831,Grapes,2.55,1.17
08028217,Bleach,3,2.4
08028217,Lettuce,2.57,3.21
08028217,Soda,8,8.8
08028217,Oranges,3.14,0.88
08028217,Cooking Oil,0.5,0.6
08028217,Tomatos,0.84,0.13
08028217,Fish,1.02,1.43
08028217,Soap,4,1.0
08028217,Pears,2.54,0.84
10086039,Cooking Oil,2.0,2.4
10086039,Raisins,0.25,0.11
10086039,Water,2,0.44
10086039,Lettuce,1.95,2.44
07007512,Grapes,1.95,0.9
07007512,Bleach,1,0.8
08083979,Carrots,0.85,0.17
09079790,Broccoli,1.29,0.4
09079790,Peaches,0.76,0.71
09079790,Lettuce,3.69,4.61
09079790,Tuna,5,5.0
09079790,Soap,2,0.5
01043615,Carrots,2.84,0.57
01043615,Shampoo,2,6.22
01043615,Salt,0.75,0.08
01043615,Fish,0.66,0.92
01043615,Cereal,3,8.4
06026410,Diapers,32,76.8
06026410,Oranges,2.44,0.68
06026410,Tomatos,2.0,0.3
06026410,Toilet Paper,12,3.0
06026410,Milk,5,4.0
06026410,Pears,1.28,0.42
06026410,Detergent,1.0,1.5
06063342,Ham,1.0,1.6
06063342,Chiken,2.48,4.46
06063342,Beer,6,9.0
06063342,Lettuce,3.86,4.83
06063342,Pork,1.22,2.32
06063342,Broccoli,1.78,0.55
06063342,Cookies,3,3.3
06063342,Carrots,2.27,0.45
04016467,Plums,0.35,0.35
01037712,Diapers,48,115.2
01037712,Beer,24,36.0
03049245,Tomatos,2.07,0.31
03049245,Tuna,3,3.0
03049245,Chiken,2.4,4.32
03004744,Carrots,1.66,0.33
03004744,Corn,3.38,0.68
03004744,Potatos,1.25,0.15
03004744,Pears,1.45,0.48
03004744,Ham,1.0,1.6
03004744,Wine,2,6.8
10032861,Salt,0.5,0.05
10032861,Cereal,1,2.8
10032861,Plums,0.68,0.68
10032861,Lemons,0.58,0.06
10032861,Pasta,0.5,0.25
10032861,Toothpaste,3,2.4
10032861,Water,1,0.22
10032861,Flour,3,1.5
10032861,Fish,0.89,1.25
10056343,Peaches,1.04,0.98
10056343,Raisins,0.5,0.23
10056343,Sausages,0.5,1.2
10056343,Ham,1.0,1.6
10056343,Apples,3.41,1.02
10056343,Cookies,4,4.4
10056343,Fish,0.67,0.94
10056343,Crackers,3,2.1
10056343,Tuna,3,3.0
07025793,Pork,3.48,6.61
07025793,Lemons,0.59,0.06
07025793,Potatos,1.6,0.19
07025793,Raisins,1,0.45
07025793,Broccoli,0.65,0.2
07025793,Cooking Oil,1.5,1.8
07025793,Carrots,2.45,0.49
07025793,Sausages,1.0,2.4
07025793,Chiken,2.2,3.96
07025793,Cereal,1,2.8
03006565,Soap,6,1.5
03006565,Rice,0.5,0.38
03006565,Diapers,40,96.0
03006565,Raisins,1,0.45
03006565,Crackers,6,4.2
03006565,Cheese,2.0,3.8
03006565,Water,2,0.44
03006565,Milk,3,2.4
03006565,Potatos,0.91,0.11
03006565,Fish,1.21,1.69
06029265,Oranges,3.31,0.93
06029265,Cheese,0.5,0.95
06029265,Cookies,3,3.3
06029265,Toothpaste,2,1.6
09073247,Cereal,2,5.6
03081042,Grapes,1.07,0.49
03081042,Apples,3.58,1.07
03081042,Crackers,2,1.4
03081042,Pork,2.64,5.02
03026485,Tomatos,2.23,0.33
03026485,Toilet Paper,6,1.5
03026485,Soap,3,0.75
03026485,Oranges,2.6,0.73
03026485,Tuna,6,6.0
03026485,Ham,0.5,0.8
06044639,Cereal,2,5.6
06044639,Sugar,1.5,0.6
06044639,Oranges,1.89,0.53
06044639,Water,5,1.1
06044639,Tomatos,0.29,0.04
02043661,Carrots,1.1,0.22
02043661,Chiken,0.99,1.78
02043661,Mushrooms,0.82,1.89
02043661,Apples,3.83,1.15
02043661,Milk,1,0.8
02043661,Cheese,1.5,2.85
02043661,Peaches,1.11,1.04
02043661,Lettuce,2.83,3.54
02043661,Soap,4,1.0
02043661,Wine,3,10.2
06038795,Potatos,1.53,0.18
06038795,Peas,2.92,0.88
06038795,Pears,2.53,0.83
06038795,Rice,4.0,3.0
06038795,Eggs,6,4.8
06038795,Oranges,3.19,0.89
06038795,Peaches,1.35,1.27
06038795,Shampoo,2,6.22
00022671,Peas,2.84,0.85
00022671,Toothpaste,3,2.4
02074611,Plums,0.32,0.32
02074611,Carrots,3.58,0.72
02074611,Rice,2.5,1.88
02074611,Lettuce,2.22,2.78
06075536,Cheese,0.5,0.95
06075536,Mushrooms,0.92,2.12
06075536,Ham,2.0,3.2
06075536,Broccoli,1.59,0.49
06075536,Chiken,0.83,1.49
09048893,Water,2,0.44
09048893,Oranges,0.84,0.24
03031284,Fish,1.41,1.97
03031284,Eggs,24,19.2
03031284,Potatos,3.35,0.4
03031284,Cereal,2,5.6
03031284,Grapes,1.65,0.76
03031284,Salt,0.75,0.08
03031284,Cheese,2.0,3.8
05030428,Tomatos,1.79,0.27
05030428,Detergent,1.5,2.25
05030428,Apples,2.14,0.64
06048488,Sausages,2.0,4.8
06048488,Potatos,3.65,0.44
06048488,Milk,5,4.0
06048488,Cheese,2.0,3.8
06048488,Corn,1.1,0.22
06048488,Bleach,2,1.6
06048488,Raisins,0.25,0.11
06048488,Chiken,2.83,5.09
08077927,Salt,1.0,0.1
08077927,Corn,1.85,0.37
04039837,Lemons,0.99,0.1
04039837,Soda,8,8.8
04039837,Rice,1.0,0.75
04039837,Eggs,6,4.8
05079510,Plums,1.41,1.41
05079510,Rice,3.0,2.25
05079510,Oranges,2.24,0.63
05079510,Broccoli,1.69,0.52
05079510,Lemons,0.28,0.03
05079510,Fish,1.03,1.44
05079510,Toothpaste,3,2.4
05079510,Corn,1.06,0.21
00086182,Cooking Oil,2.5,3.0
00086182,Shampoo,2,6.22
00086182,Detergent,0.5,0.75
00086182,Pears,1.05,0.35
00086182,Bleach,3,2.4
00086182,Lettuce,2.13,2.66
00090572,Soap,5,1.25
00090572,Shampoo,2,6.22
00090572,Salt,1.0,0.1
00090572,Pasta,1.0,0.5
00090572,Rice,1.0,0.75
00090572,Bleach,2,1.6
00090572,Tuna,2,2.0
00090572,Corn,2.64,0.53
00090572,Eggs,12,9.6
08032376,Fish,1.45,2.03
08032376,Pork,0.92,1.75
08032376,Beef,2.6,5.72
08032376,Plums,0.62,0.62
08032376,Broccoli,1.79,0.55
08032376,Salt,0.75,0.08
08032376,Toothpaste,1,0.8
08032376,Carrots,1.34,0.27
08032376,Soap,2,0.5
08032376,Cheese,1.0,1.9
06085790,Cooking Oil,1.0,1.2
06085790,Lemons,0.92,0.09
06085790,Rice,4.5,3.38
06085790,Peaches,1.97,1.85
06085790,Milk,5,4.0
06085790,Grapes,0.98,0.45
06085790,Oranges,0.75,0.21
01096929,Rice,3.0,2.25
01096929,Lettuce,2.98,3.73
01096929,Toilet Paper,6,1.5
01096929,Flour,1,0.5
01096929,Fish,0.72,1.01
01096929,Soda,4,4.4
01096929,Potatos,2.19,0.26
01096929,Shampoo,2,6.22
06028820,Sugar,2.0,0.8
06028820,Grapes,2.5,1.15
06028820,Water,3,0.66
06028820,Pasta,1.0,0.5
06028820,Chiken,2.34,4.21
06028820,Pears,1.4,0.46
06028820,Flour,3,1.5
05092864,Mushrooms,0.69,1.59
05092864,Cheese,1.5,2.85
05092864,Salt,0.5,0.05
05092864,Peas,0.88,0.26
05092864,Beer,18,27.0
05017844,Mushrooms,0.78,1.79
05017844,Carrots,3.41,0.68
05017844,Crackers,4,2.8
05017844,Oranges,2.57,0.72
05017844,Cooking Oil,0.5,0.6
02049417,Ham,1.5,2.4
02049417,Wine,1,3.4
02049417,Milk,3,2.4
10073170,Tuna,5,5.0
10073170,Cheese,2.0,3.8
10073170,Shampoo,1,3.11
10073170,Beef,2.71,5.96
10073170,Pasta,1.0,0.5
10073170,Cooking Oil,1.5,1.8
10073170,Mushrooms,0.51,1.17
10073170,Pork,2.43,4.62
10073170,Water,1,0.22
10073170,Broccoli,1.15,0.36
09012179,Salt,0.25,0.03
09012179,Bleach,3,2.4
09012179,Grapes,1.43,0.66
09012179,Lettuce,4.48,5.6
09012179,Beer,18,27.0
09012179,Detergent,1.0,1.5
02043457,Corn,1.86,0.37
02043457,Milk,1,0.8
02043457,Apples,1.72,0.52
02043457,Pasta,1.5,0.75
02043457,Soda,1,1.1
02043457,Plums,0.99,0.99
02043457,Chiken,1.6,2.88
02043457,Cereal,2,5.6
02043457,Lettuce,2.84,3.55
03089317,Plums,0.67,0.67
03089317,Sugar,1.5,0.6
03089317,Peaches,1.04,0.98
03089317,Grapes,2.35,1.08
03089317,Beer,6,9.0
03089317,Fish,1.53,2.14
03089317,Soap,4,1.0
08037047,Cheese,0.5,0.95
08037047,Carrots,1.67,0.33
08037047,Pork,3.03,5.76
08037047,Toothpaste,4,3.2
08037047,Apples,3.17,0.95
05065328,Diapers,40,96.0
01065490,Toothpaste,4,3.2
01065490,Potatos,2.73,0.33
01065490,Water,5,1.1
01065490,Tuna,2,2.0
01065490,Wine,3,10.2
01065490,Sugar,0.5,0.2
01065490,Bleach,3,2.4
01065490,Ham,2.0,3.2
06002721,Plums,0.67,0.67
03063664,Tuna,6,6.0
03063664,Potatos,2.89,0.35
03063664,Soda,6,6.6
03063664,Chiken,1.38,2.48
10049149,Cooking Oil,0.5,0.6
01046038,Shampoo,1,3.11
01046038,Detergent,2.0,3.0
01046038,Beer,18,27.0
01046038,Chiken,0.97,1.75
01046038,Grapes,1.64,0.75
01046038,Bleach,1,0.8
01046038,Peas,1.76,0.53
01046038,Salt,0.5,0.05
01082463,Wine,3,10.2
01082463,Toothpaste,1,0.8
01082463,Lettuce,2.61,3.26
01082463,Carrots,1.03,0.21
01082463,Eggs,24,19.2
04045532,Tuna,1,1.0
04045532,Cookies,1,1.1
04045532,Pasta,2.0,1.0
00091398,Corn,3.37,0.67
00091398,Ham,1.5,2.4
03013933,Carrots,2.08,0.42
03013933,Chiken,3.51,6.32
03013933,Bleach,1,0.8
03013933,Pasta,1.5,0.75
03013933,Oranges,3.3,0.92
03013933,Apples,1.25,0.38
03013933,Crackers,3,2.1
04093564,Lettuce,2.51,3.14
10055441,Pork,2.81,5.34
10055441,Apples,1.0,0.3
08038938,Plums,0.26,0.26
08038938,Beer,24,36.0
08038938,Chiken,3.02,5.44
08038938,Cheese,1.5,2.85
08038938,Flour,3,1.5
08038938,Rice,1.5,1.13
08038938,Toilet Paper,24,6.0
08038938,Pork,1.44,2.74
08038938,Milk,3,2.4
02042814,Peas,1.37,0.41
02042814,Pears,0.6,0.2
02042814,Grapes,0.88,0.4
02042814,Beef,2.71,5.96
02042814,Detergent,1.5,2.25
02042814,Cereal,1,2.8
02042814,Plums,0.45,0.45
02042814,Raisins,1,0.45
02042814,Toothpaste,4,3.2
02042814,Ham,2.0,3.2
03060510,Carrots,1.72,0.34
03060510,Lettuce,4.9,6.13
03060510,Cookies,4,4.4
03060510,Oranges,3.54,0.99
03060510,Toothpaste,4,3.2
03060510,Potatos,2.94,0.35
03060510,Lemons,0.98,0.1
09030911,Lemons,0.77,0.08
09030911,Shampoo,1,3.11
09030911,Plums,0.68,0.68
09030911,Ham,1.0,1.6
10089681,Cereal,3,8.4
10089681,Carrots,1.03,0.21
10089681,Salt,1.0,0.1
10089681,Cheese,1.0,1.9
10089681,Apples,1.44,0.43
10089681,Chiken,1.23,2.21
07050286,Peas,0.55,0.17
07050286,Detergent,1.5,2.25
07050286,Carrots,3.93,0.79
07050286,Eggs,24,19.2
07050286,Tomatos,2.37,0.36
07050286,Shampoo,2,6.22
07050286,Fish,0.53,0.74
07050286,Oranges,1.6,0.45
07050286,Grapes,2.75,1.27
07050286,Cookies,2,2.2
07031851,Toilet Paper,24,6.0
07031851,Water,6,1.32
07031851,Tomatos,2.07,0.31
07031851,Apples,0.62,0.19
07031851,Beef,2.88,6.34
07031851,Fish,1.59,2.23
07031851,Pasta,2.0,1.0
05052897,Cheese,1.5,2.85
06059247,Beer,24,36.0
06059247,Toilet Paper,24,6.0
06059247,Diapers,48,115.2
06059247,Lemons,0.22,0.02
06059247,Sausages,0.5,1.2
06059247,Toothpaste,2,1.6
06059247,Potatos,3.72,0.45
06059247,Chiken,2.5,4.5
10078517,Lettuce,2.59,3.24
02091474,Beer,18,27.0
02091474,Raisins,0.5,0.23
02091474,Pears,2.96,0.98
02091474,Peas,1.24,0.37
02091474,Eggs,6,4.8
02091474,Milk,6,4.8
02091474,Pasta,1.5,0.75
02091474,Pork,2.61,4.96
02091474,Bleach,3,2.4
02091474,Lemons,0.91,0.09
09013757,Pasta,2.0,1.0
09013757,Apples,1.84,0.55
09013757,Shampoo,1,3.11
04077044,Sausages,1.5,3.6
04077044,Plums,0.69,0.69
04077044,Detergent,1.5,2.25
04077044,Pork,3.07,5.83
04077044,Diapers,48,115.2
04077044,Potatos,1.95,0.23
04077044,Lemons,0.5,0.05
04077044,Oranges,1.84,0.52
05019835,Peaches,1.34,1.26
05019835,Flour,3,1.5
09056848,Plums,0.94,0.94
09056848,Rice,1.5,1.13
09056848,Sausages,0.5,1.2
09056848,Peas,2.62,0.79
09056848,Soap,4,1.0
09056848,Cooking Oil,1.0,1.2
09056848,Cookies,4,4.4
09070223,Salt,0.25,0.03
09070223,Toothpaste,4,3.2
09070223,Cheese,1.0,1.9
09070223,Carrots,1.9,0.38
09070223,Soap,5,1.25
09070223,Lemons,0.7,0.07
06075832,Peaches,0.41,0.39
06075832,Wine,3,10.2
06075832,Cereal,2,5.6
06075832,Lettuce,3.94,4.93
06075832,Potatos,3.66,0.44
06075832,Pasta,1.0,0.5
06075832,Toilet Paper,24,6.0
06075832,Tomatos,0.31,0.05
06075832,Cooking Oil,2.0,2.4
06039686,Corn,3.5,0.7
06039686,Apples,3.15,0.95
06039686,Pork,3.42,6.5
06039686,Pasta,1.5,0.75
06039686,Water,2,0.44
06039686,Carrots,3.95,0.79
06039686,Plums,0.7,0.7
10019806,Water,6,1.32
01000011,Soap,4,1.0
01000011,Shampoo,1,3.11
01000011,Lettuce,4.02,5.02
01000011,Cooking Oil,2.5,3.0
01000011,Corn,1.76,0.35
01000011,Fish,0.58,0.81
01000011,Detergent,1.5,2.25
01000011,Chiken,2.64,4.75
09074551,Apples,3.98,1.19
09074551,Pears,1.49,0.49
09074551,Mushrooms,0.8,1.84
09074551,Bleach,2,1.6
08044640,Beef,0.66,1.45
08073055,Rice,0.5,0.38
08073055,Toothpaste,1,0.8
08073055,Shampoo,2,6.22
08073055,Cooking Oil,2.5,3.0
02048731,Sausages,1.0,2.4
02048731,Water,1,0.22
02048731,Pork,3.64,6.92
02048731,Cereal,1,2.8
06012277,Detergent,1.5,2.25
06012277,Toothpaste,3,2.4
06012277,Peaches,1.18,1.11
06012277,Water,3,0.66
06012277,Plums,0.53,0.53
00082798,Diapers,40,96.0
00082798,Chiken,2.0,3.6
00082798,Pork,2.02,3.84
00082798,Corn,0.9,0.18
00082798,Wine,2,6.8
00082798,Beer,18,27.0
00082798,Cheese,1.5,2.85
03054297,Grapes,0.73,0.34
03054297,Pears,0.54,0.18
03054297,Potatos,3.14,0.38
01003880,Soda,1,1.1
01003880,Cereal,1,2.8
01003880,Raisins,0.5,0.23
01003880,Mushrooms,0.85,1.95
07042215,Cookies,2,2.2
07042215,Crackers,6,4.2
07042215,Grapes,2.54,1.17
07042215,Plums,1.28,1.28
08035833,Flour,1,0.5
08035833,Toilet Paper,24,6.0
08035833,Mushrooms,0.99,2.28
08035833,Cheese,1.0,1.9
08035833,Pork,2.65,5.03
08035833,Grapes,1.8,0.83
08035833,Cookies,3,3.3
08035833,Sugar,1.5,0.6
06017258,Fish,0.96,1.34
06017258,Mushrooms,0.51,1.17
06017258,Potatos,3.47,0.42
06017258,Soda,4,4.4
06017258,Plums,1.3,1.3
06017258,Pasta,1.0,0.5
06017258,Tuna,2,2.0
06017258,Peas,0.97,0.29
06017258,Peaches,1.34,1.26
05024587,Eggs,12,9.6
05024587,Grapes,2.52,1.16
05024587,Detergent,1.0,1.5
05024587,Wine,1,3.4
05024587,Pasta,1.5,0.75
05024587,Water,1,0.22
05024587,Chiken,2.29,4.12
06013048,Broccoli,1.91,0.59
06013048,Flour,1,0.5
06013048,Plums,0.24,0.24
09011728,Oranges,3.06,0.86
09011728,Eggs,24,19.2
09011728,Plums,0.52,0.52
09011728,Rice,2.0,1.5
09011728,Apples,2.67,0.8
